"Tabela 9542 - Pessoas de 15 anos ou mais de idade, total e as alfabetizadas, por sexo, cor ou raça e grupos de idade"
"Variável - Pessoas de 15 anos ou mais de idade (Pessoas)"
"Cód.";"Brasil, Grande Região e Unidade da Federação";"Cor ou raça";"Idade";"Ano x Alfabetização x Sexo"
"Cód.";"Brasil, Grande Região e Unidade da Federação";"Cor ou raça";"Idade";"2022"
"Cód.";"Brasil, Grande Região e Unidade da Federação";"Cor ou raça";"Idade";"Total";;;"Alfabetizadas";;;"Não alfabetizadas"
"Cód.";"Brasil, Grande Região e Unidade da Federação";"Cor ou raça";"Idade";"Total";"Homens";"Mulheres";"Total";"Homens";"Mulheres";"Total";"Homens";"Mulheres"
"42";"Santa Catarina";"Branca";"45 a 54 anos";"771426";"371303";"400123";"756894";"363451";"393443";"14532";"7852";"6680"
"42";"Santa Catarina";"Branca";"55 a 64 anos";"699284";"329684";"369600";"677586";"318854";"358732";"21698";"10830";"10868"
"42";"Santa Catarina";"Branca";"65 anos ou mais";"683632";"297977";"385655";"635198";"278558";"356640";"48434";"19419";"29015"
"42";"Santa Catarina";"Preta";"Total";"263180";"141224";"121956";"251562";"135266";"116296";"11618";"5958";"5660"
"42";"Santa Catarina";"Preta";"15 a 19 anos";"19377";"10499";"8878";"19202";"10373";"8829";"175";"126";"49"
"42";"Santa Catarina";"Preta";"20 a 24 anos";"29456";"16575";"12881";"29138";"16357";"12781";"318";"218";"100"
"42";"Santa Catarina";"Preta";"25 a 34 anos";"68283";"37991";"30292";"67422";"37431";"29991";"861";"560";"301"
"42";"Santa Catarina";"Preta";"35 a 44 anos";"60092";"33126";"26966";"58618";"32231";"26387";"1474";"895";"579"
"42";"Santa Catarina";"Preta";"45 a 54 anos";"38953";"20668";"18285";"36814";"19496";"17318";"2139";"1172";"967"
"42";"Santa Catarina";"Preta";"55 a 64 anos";"26576";"13191";"13385";"24006";"11926";"12080";"2570";"1265";"1305"
"42";"Santa Catarina";"Preta";"65 anos ou mais";"20443";"9174";"11269";"16362";"7452";"8910";"4081";"1722";"2359"
"42";"Santa Catarina";"Amarela";"Total";"10720";"5466";"5254";"10530";"5377";"5153";"190";"89";"101"
"42";"Santa Catarina";"Amarela";"15 a 19 anos";"634";"332";"302";"632";"331";"301";"2";"1";"1"
"42";"Santa Catarina";"Amarela";"20 a 24 anos";"919";"454";"465";"916";"451";"465";"3";"3";"-"
"42";"Santa Catarina";"Amarela";"25 a 34 anos";"2238";"1132";"1106";"2213";"1124";"1089";"25";"8";"17"
"42";"Santa Catarina";"Amarela";"35 a 44 anos";"2518";"1322";"1196";"2494";"1313";"1181";"24";"9";"15"
"42";"Santa Catarina";"Amarela";"45 a 54 anos";"1695";"845";"850";"1671";"828";"843";"24";"17";"7"
"42";"Santa Catarina";"Amarela";"55 a 64 anos";"1148";"590";"558";"1100";"567";"533";"48";"23";"25"
"42";"Santa Catarina";"Amarela";"65 anos ou mais";"1568";"791";"777";"1504";"763";"741";"64";"28";"36"
"42";"Santa Catarina";"Parda";"Total";"1151029";"593843";"557186";"1102448";"570577";"531871";"48581";"23266";"25315"
"42";"Santa Catarina";"Parda";"15 a 19 anos";"114089";"59515";"54574";"113081";"58843";"54238";"1008";"672";"336"
"42";"Santa Catarina";"Parda";"20 a 24 anos";"139727";"74201";"65526";"138555";"73442";"65113";"1172";"759";"413"
"42";"Santa Catarina";"Parda";"25 a 34 anos";"276566";"145268";"131298";"273912";"143559";"130353";"2654";"1709";"945"
"42";"Santa Catarina";"Parda";"35 a 44 anos";"240396";"125564";"114832";"235424";"122709";"112715";"4972";"2855";"2117"
"42";"Santa Catarina";"Parda";"45 a 54 anos";"173331";"88616";"84715";"164311";"84018";"80293";"9020";"4598";"4422"
"42";"Santa Catarina";"Parda";"55 a 64 anos";"119271";"59261";"60010";"107562";"53874";"53688";"11709";"5387";"6322"
"42";"Santa Catarina";"Parda";"65 anos ou mais";"87649";"41418";"46231";"69603";"34132";"35471";"18046";"7286";"10760"
"42";"Santa Catarina";"Indígena";"Total";"14229";"7112";"7117";"13063";"6639";"6424";"1166";"473";"693"
"42";"Santa Catarina";"Indígena";"15 a 19 anos";"1673";"887";"786";"1660";"878";"782";"13";"9";"4"
"42";"Santa Catarina";"Indígena";"20 a 24 anos";"2159";"1094";"1065";"2115";"1068";"1047";"44";"26";"18"
"42";"Santa Catarina";"Indígena";"25 a 34 anos";"3345";"1684";"1661";"3270";"1644";"1626";"75";"40";"35"
"42";"Santa Catarina";"Indígena";"35 a 44 anos";"2702";"1337";"1365";"2567";"1283";"1284";"135";"54";"81"
"42";"Santa Catarina";"Indígena";"45 a 54 anos";"1899";"970";"929";"1655";"867";"788";"244";"103";"141"
"42";"Santa Catarina";"Indígena";"55 a 64 anos";"1316";"625";"691";"1067";"528";"539";"249";"97";"152"
"42";"Santa Catarina";"Indígena";"65 anos ou mais";"1135";"515";"620";"729";"371";"358";"406";"144";"262"
"43";"Rio Grande do Sul";"Total";"Total";"8976455";"4281884";"4694571";"8697640";"4146751";"4550889";"278815";"135133";"143682"
"43";"Rio Grande do Sul";"Total";"15 a 19 anos";"669068";"340532";"328536";"661742";"335895";"325847";"7326";"4637";"2689"
"43";"Rio Grande do Sul";"Total";"20 a 24 anos";"755646";"379935";"375711";"748109";"375253";"372856";"7537";"4682";"2855"
"43";"Rio Grande do Sul";"Total";"25 a 34 anos";"1574440";"775816";"798624";"1559439";"766661";"792778";"15001";"9155";"5846"
"43";"Rio Grande do Sul";"Total";"35 a 44 anos";"1647017";"802541";"844476";"1625019";"789731";"835288";"21998";"12810";"9188"
"43";"Rio Grande do Sul";"Total";"45 a 54 anos";"1414104";"679962";"734142";"1376690";"659528";"717162";"37414";"20434";"16980"
"43";"Rio Grande do Sul";"Total";"55 a 64 anos";"1384280";"649612";"734668";"1331223";"622121";"709102";"53057";"27491";"25566"
"43";"Rio Grande do Sul";"Total";"65 anos ou mais";"1531900";"653486";"878414";"1395418";"597562";"797856";"136482";"55924";"80558"
"43";"Rio Grande do Sul";"Branca";"Total";"7074839";"3335911";"3738928";"6894589";"3248974";"3645615";"180250";"86937";"93313"
"43";"Rio Grande do Sul";"Branca";"15 a 19 anos";"494484";"249625";"244859";"489554";"246564";"242990";"4930";"3061";"1869"
"43";"Rio Grande do Sul";"Branca";"20 a 24 anos";"557810";"277315";"280495";"552801";"274233";"278568";"5009";"3082";"1927"
"43";"Rio Grande do Sul";"Branca";"25 a 34 anos";"1191905";"581301";"610604";"1182145";"575446";"606699";"9760";"5855";"3905"
"43";"Rio Grande do Sul";"Branca";"35 a 44 anos";"1282662";"618622";"664040";"1269533";"610926";"658607";"13129";"7696";"5433"
"43";"Rio Grande do Sul";"Branca";"45 a 54 anos";"1113465";"529883";"583582";"1091591";"517728";"573863";"21874";"12155";"9719"
"43";"Rio Grande do Sul";"Branca";"55 a 64 anos";"1133314";"527729";"605585";"1101041";"510675";"590366";"32273";"17054";"15219"
"43";"Rio Grande do Sul";"Branca";"65 anos ou mais";"1301199";"551436";"749763";"1207924";"513402";"694522";"93275";"38034";"55241"
"43";"Rio Grande do Sul";"Preta";"Total";"600652";"290785";"309867";"570712";"276133";"294579";"29940";"14652";"15288"
"43";"Rio Grande do Sul";"Preta";"15 a 19 anos";"47780";"24728";"23052";"47091";"24305";"22786";"689";"423";"266"
"43";"Rio Grande do Sul";"Preta";"20 a 24 anos";"58626";"30244";"28382";"57845";"29748";"28097";"781";"496";"285"
"43";"Rio Grande do Sul";"Preta";"25 a 34 anos";"122184";"61658";"60526";"120454";"60535";"59919";"1730";"1123";"607"
"43";"Rio Grande do Sul";"Preta";"35 a 44 anos";"120501";"59274";"61227";"117791";"57677";"60114";"2710";"1597";"1113"
"43";"Rio Grande do Sul";"Preta";"45 a 54 anos";"96516";"46751";"49765";"91897";"44272";"47625";"4619";"2479";"2140"
"43";"Rio Grande do Sul";"Preta";"55 a 64 anos";"80625";"37451";"43174";"74286";"34258";"40028";"6339";"3193";"3146"
"43";"Rio Grande do Sul";"Preta";"65 anos ou mais";"74420";"30679";"43741";"61348";"25338";"36010";"13072";"5341";"7731"
"43";"Rio Grande do Sul";"Amarela";"Total";"7221";"3440";"3781";"6990";"3324";"3666";"231";"116";"115"
"43";"Rio Grande do Sul";"Amarela";"15 a 19 anos";"423";"195";"228";"417";"189";"228";"6";"6";"-"
"43";"Rio Grande do Sul";"Amarela";"20 a 24 anos";"526";"262";"264";"520";"258";"262";"6";"4";"2"
"43";"Rio Grande do Sul";"Amarela";"25 a 34 anos";"1344";"649";"695";"1327";"638";"689";"17";"11";"6"
"43";"Rio Grande do Sul";"Amarela";"35 a 44 anos";"1347";"662";"685";"1331";"652";"679";"16";"10";"6"
"43";"Rio Grande do Sul";"Amarela";"45 a 54 anos";"1127";"506";"621";"1100";"493";"607";"27";"13";"14"
"43";"Rio Grande do Sul";"Amarela";"55 a 64 anos";"958";"458";"500";"914";"433";"481";"44";"25";"19"
"43";"Rio Grande do Sul";"Amarela";"65 anos ou mais";"1496";"708";"788";"1381";"661";"720";"115";"47";"68"
"43";"Rio Grande do Sul";"Parda";"Total";"1268797";"639448";"629349";"1203157";"607053";"596104";"65640";"32395";"33245"
"43";"Rio Grande do Sul";"Parda";"15 a 19 anos";"123148";"64355";"58793";"121528";"63257";"58271";"1620";"1098";"522"
"43";"Rio Grande do Sul";"Parda";"20 a 24 anos";"134827";"70172";"64655";"133192";"69124";"64068";"1635";"1048";"587"
"43";"Rio Grande do Sul";"Parda";"25 a 34 anos";"253478";"129474";"124004";"250206";"127402";"122804";"3272";"2072";"1200"
"43";"Rio Grande do Sul";"Parda";"35 a 44 anos";"238263";"121885";"116378";"232561";"118530";"114031";"5702";"3355";"2347"
"43";"Rio Grande do Sul";"Parda";"45 a 54 anos";"199757";"101191";"98566";"189427";"95616";"93811";"10330";"5575";"4755"
"43";"Rio Grande do Sul";"Parda";"55 a 64 anos";"166873";"82719";"84154";"153001";"75686";"77315";"13872";"7033";"6839"
"43";"Rio Grande do Sul";"Parda";"65 anos ou mais";"152451";"69652";"82799";"123242";"57438";"65804";"29209";"12214";"16995"
"43";"Rio Grande do Sul";"Indígena";"Total";"24769";"12208";"12561";"22022";"11177";"10845";"2747";"1031";"1716"
"43";"Rio Grande do Sul";"Indígena";"15 a 19 anos";"3220";"1622";"1598";"3139";"1573";"1566";"81";"49";"32"
"43";"Rio Grande do Sul";"Indígena";"20 a 24 anos";"3841";"1932";"1909";"3735";"1880";"1855";"106";"52";"54"
"43";"Rio Grande do Sul";"Indígena";"25 a 34 anos";"5490";"2718";"2772";"5268";"2624";"2644";"222";"94";"128"
"43";"Rio Grande do Sul";"Indígena";"35 a 44 anos";"4214";"2082";"2132";"3773";"1930";"1843";"441";"152";"289"
"43";"Rio Grande do Sul";"Indígena";"45 a 54 anos";"3212";"1617";"1595";"2651";"1406";"1245";"561";"211";"350"
"43";"Rio Grande do Sul";"Indígena";"55 a 64 anos";"2481";"1237";"1244";"1955";"1052";"903";"526";"185";"341"
"43";"Rio Grande do Sul";"Indígena";"65 anos ou mais";"2311";"1000";"1311";"1501";"712";"789";"810";"288";"522"
"50";"Mato Grosso do Sul";"Total";"Total";"2150221";"1047525";"1102696";"2034357";"991949";"1042408";"115864";"55576";"60288"
"50";"Mato Grosso do Sul";"Total";"15 a 19 anos";"198275";"100956";"97319";"196225";"99700";"96525";"2050";"1256";"794"
"50";"Mato Grosso do Sul";"Total";"20 a 24 anos";"206935";"103778";"103157";"204667";"102380";"102287";"2268";"1398";"870"
"50";"Mato Grosso do Sul";"Total";"25 a 34 anos";"429085";"211844";"217241";"423533";"208510";"215023";"5552";"3334";"2218"
"50";"Mato Grosso do Sul";"Total";"35 a 44 anos";"427126";"209410";"217716";"416231";"203432";"212799";"10895";"5978";"4917"
"50";"Mato Grosso do Sul";"Total";"45 a 54 anos";"347193";"168501";"178692";"328525";"158869";"169656";"18668";"9632";"9036"
"50";"Mato Grosso do Sul";"Total";"55 a 64 anos";"277161";"131364";"145797";"250471";"118757";"131714";"26690";"12607";"14083"
"50";"Mato Grosso do Sul";"Total";"65 anos ou mais";"264446";"121672";"142774";"214705";"100301";"114404";"49741";"21371";"28370"
"50";"Mato Grosso do Sul";"Branca";"Total";"908750";"429727";"479023";"873657";"413240";"460417";"35093";"16487";"18606"
"50";"Mato Grosso do Sul";"Branca";"15 a 19 anos";"78102";"38921";"39181";"77396";"38503";"38893";"706";"418";"288"
"50";"Mato Grosso do Sul";"Branca";"20 a 24 anos";"79773";"39273";"40500";"79084";"38864";"40220";"689";"409";"280"
"50";"Mato Grosso do Sul";"Branca";"25 a 34 anos";"171205";"82896";"88309";"169608";"81931";"87677";"1597";"965";"632"
"50";"Mato Grosso do Sul";"Branca";"35 a 44 anos";"177996";"84153";"93843";"175260";"82618";"92642";"2736";"1535";"1201"
"50";"Mato Grosso do Sul";"Branca";"45 a 54 anos";"146097";"68245";"77852";"141272";"65775";"75497";"4825";"2470";"2355"
"50";"Mato Grosso do Sul";"Branca";"55 a 64 anos";"124847";"57806";"67041";"117340";"54186";"63154";"7507";"3620";"3887"
"50";"Mato Grosso do Sul";"Branca";"65 anos ou mais";"130730";"58433";"72297";"113697";"51363";"62334";"17033";"7070";"9963"
"50";"Mato Grosso do Sul";"Preta";"Total";"156034";"83920";"72114";"143176";"77172";"66004";"12858";"6748";"6110"
"50";"Mato Grosso do Sul";"Preta";"15 a 19 anos";"11206";"6084";"5122";"11103";"6012";"5091";"103";"72";"31"
"50";"Mato Grosso do Sul";"Preta";"20 a 24 anos";"14605";"7997";"6608";"14440";"7885";"6555";"165";"112";"53"
"50";"Mato Grosso do Sul";"Preta";"25 a 34 anos";"32512";"17925";"14587";"32044";"17603";"14441";"468";"322";"146"
"50";"Mato Grosso do Sul";"Preta";"35 a 44 anos";"32721";"18001";"14720";"31611";"17259";"14352";"1110";"742";"368"
"50";"Mato Grosso do Sul";"Preta";"45 a 54 anos";"26971";"14699";"12272";"24783";"13433";"11350";"2188";"1266";"922"
"50";"Mato Grosso do Sul";"Preta";"55 a 64 anos";"20460";"10582";"9878";"17116";"8868";"8248";"3344";"1714";"1630"
"50";"Mato Grosso do Sul";"Preta";"65 anos ou mais";"17559";"8632";"8927";"12079";"6112";"5967";"5480";"2520";"2960"
"50";"Mato Grosso do Sul";"Amarela";"Total";"17242";"8314";"8928";"16926";"8166";"8760";"316";"148";"168"
"50";"Mato Grosso do Sul";"Amarela";"15 a 19 anos";"1084";"539";"545";"1079";"537";"542";"5";"2";"3"
"50";"Mato Grosso do Sul";"Amarela";"20 a 24 anos";"1301";"623";"678";"1292";"618";"674";"9";"5";"4"
"50";"Mato Grosso do Sul";"Amarela";"25 a 34 anos";"2397";"1165";"1232";"2380";"1154";"1226";"17";"11";"6"
"50";"Mato Grosso do Sul";"Amarela";"35 a 44 anos";"2984";"1430";"1554";"2965";"1419";"1546";"19";"11";"8"
"50";"Mato Grosso do Sul";"Amarela";"45 a 54 anos";"2796";"1350";"1446";"2751";"1326";"1425";"45";"24";"21"
"50";"Mato Grosso do Sul";"Amarela";"55 a 64 anos";"2642";"1255";"1387";"2588";"1234";"1354";"54";"21";"33"
"50";"Mato Grosso do Sul";"Amarela";"65 anos ou mais";"4038";"1952";"2086";"3871";"1878";"1993";"167";"74";"93"
"50";"Mato Grosso do Sul";"Parda";"Total";"1004205";"494071";"510134";"945154";"465525";"479629";"59051";"28546";"30505"
"50";"Mato Grosso do Sul";"Parda";"15 a 19 anos";"96899";"49812";"47087";"95920";"49187";"46733";"979";"625";"354"
"50";"Mato Grosso do Sul";"Parda";"20 a 24 anos";"101319";"50923";"50396";"100253";"50242";"50011";"1066";"681";"385"
"50";"Mato Grosso do Sul";"Parda";"25 a 34 anos";"207858";"102535";"105323";"205217";"100901";"104316";"2641";"1634";"1007"
"50";"Mato Grosso do Sul";"Parda";"35 a 44 anos";"202484";"100530";"101954";"196872";"97398";"99474";"5612";"3132";"2480"
"50";"Mato Grosso do Sul";"Parda";"45 a 54 anos";"163862";"80440";"83422";"153889";"75240";"78649";"9973";"5200";"4773"
"50";"Mato Grosso do Sul";"Parda";"55 a 64 anos";"124550";"59442";"65108";"110300";"52880";"57420";"14250";"6562";"7688"
"50";"Mato Grosso do Sul";"Parda";"65 anos ou mais";"107233";"50389";"56844";"82703";"39677";"43026";"24530";"10712";"13818"
"50";"Mato Grosso do Sul";"Indígena";"Total";"63936";"31465";"32471";"55394";"27820";"27574";"8542";"3645";"4897"
"50";"Mato Grosso do Sul";"Indígena";"15 a 19 anos";"10981";"5598";"5383";"10724";"5459";"5265";"257";"139";"118"
"50";"Mato Grosso do Sul";"Indígena";"20 a 24 anos";"9935";"4961";"4974";"9596";"4770";"4826";"339";"191";"148"
"50";"Mato Grosso do Sul";"Indígena";"25 a 34 anos";"15099";"7316";"7783";"14271";"6915";"7356";"828";"401";"427"
"50";"Mato Grosso do Sul";"Indígena";"35 a 44 anos";"10929";"5291";"5638";"9511";"4733";"4778";"1418";"558";"860"
"50";"Mato Grosso do Sul";"Indígena";"45 a 54 anos";"7460";"3763";"3697";"5823";"3091";"2732";"1637";"672";"965"
"50";"Mato Grosso do Sul";"Indígena";"55 a 64 anos";"4653";"2275";"2378";"3120";"1586";"1534";"1533";"689";"844"
"50";"Mato Grosso do Sul";"Indígena";"65 anos ou mais";"4879";"2261";"2618";"2349";"1266";"1083";"2530";"995";"1535"
"51";"Mato Grosso";"Total";"Total";"2828963";"1418276";"1410687";"2664471";"1331689";"1332782";"164492";"86587";"77905"
"51";"Mato Grosso";"Total";"15 a 19 anos";"270800";"137790";"133010";"267408";"135612";"131796";"3392";"2178";"1214"
"51";"Mato Grosso";"Total";"20 a 24 anos";"289545";"146781";"142764";"286195";"144742";"141453";"3350";"2039";"1311"
"51";"Mato Grosso";"Total";"25 a 34 anos";"603389";"302278";"301111";"595327";"297281";"298046";"8062";"4997";"3065"
"51";"Mato Grosso";"Total";"35 a 44 anos";"592611";"297196";"295415";"576386";"287445";"288941";"16225";"9751";"6474"
"51";"Mato Grosso";"Total";"45 a 54 anos";"457561";"229481";"228080";"430271";"213993";"216278";"27290";"15488";"11802"
"51";"Mato Grosso";"Total";"55 a 64 anos";"333017";"166892";"166125";"294507";"146919";"147588";"38510";"19973";"18537"
"51";"Mato Grosso";"Total";"65 anos ou mais";"282040";"137858";"144182";"214377";"105697";"108680";"67663";"32161";"35502"
"51";"Mato Grosso";"Branca";"Total";"915309";"450263";"465046";"878506";"431692";"446814";"36803";"18571";"18232"
"51";"Mato Grosso";"Branca";"15 a 19 anos";"79605";"39505";"40100";"78833";"39031";"39802";"772";"474";"298"
"51";"Mato Grosso";"Branca";"20 a 24 anos";"83998";"41897";"42101";"83219";"41417";"41802";"779";"480";"299"
"51";"Mato Grosso";"Branca";"25 a 34 anos";"182527";"90263";"92264";"180849";"89218";"91631";"1678";"1045";"633"
"51";"Mato Grosso";"Branca";"35 a 44 anos";"184706";"90506";"94200";"181764";"88745";"93019";"2942";"1761";"1181"
"51";"Mato Grosso";"Branca";"45 a 54 anos";"149466";"73378";"76088";"144157";"70380";"73777";"5309";"2998";"2311"
"51";"Mato Grosso";"Branca";"55 a 64 anos";"122105";"60818";"61287";"114200";"56780";"57420";"7905";"4038";"3867"
"51";"Mato Grosso";"Branca";"65 anos ou mais";"112902";"53896";"59006";"95484";"46121";"49363";"17418";"7775";"9643"
"51";"Mato Grosso";"Preta";"Total";"309198";"169351";"139847";"281985";"153462";"128523";"27213";"15889";"11324"
"51";"Mato Grosso";"Preta";"15 a 19 anos";"24522";"13384";"11138";"24203";"13146";"11057";"319";"238";"81"
"51";"Mato Grosso";"Preta";"20 a 24 anos";"30737";"16893";"13844";"30344";"16610";"13734";"393";"283";"110"
"51";"Mato Grosso";"Preta";"25 a 34 anos";"67417";"37387";"30030";"66343";"36597";"29746";"1074";"790";"284"
"51";"Mato Grosso";"Preta";"35 a 44 anos";"67809";"37567";"30242";"65130";"35745";"29385";"2679";"1822";"857"
"51";"Mato Grosso";"Preta";"45 a 54 anos";"52695";"29064";"23631";"47955";"26050";"21905";"4740";"3014";"1726"
"51";"Mato Grosso";"Preta";"55 a 64 anos";"36237";"19522";"16715";"29324";"15574";"13750";"6913";"3948";"2965"
"51";"Mato Grosso";"Preta";"65 anos ou mais";"29781";"15534";"14247";"18686";"9740";"8946";"11095";"5794";"5301"
"51";"Mato Grosso";"Amarela";"Total";"9235";"4388";"4847";"9018";"4297";"4721";"217";"91";"126"
"51";"Mato Grosso";"Amarela";"15 a 19 anos";"659";"326";"333";"649";"322";"327";"10";"4";"6"
"51";"Mato Grosso";"Amarela";"20 a 24 anos";"742";"326";"416";"736";"323";"413";"6";"3";"3"
"51";"Mato Grosso";"Amarela";"25 a 34 anos";"1609";"744";"865";"1600";"741";"859";"9";"3";"6"
"51";"Mato Grosso";"Amarela";"35 a 44 anos";"1935";"915";"1020";"1911";"901";"1010";"24";"14";"10"
"51";"Mato Grosso";"Amarela";"45 a 54 anos";"1526";"720";"806";"1497";"709";"788";"29";"11";"18"
"51";"Mato Grosso";"Amarela";"55 a 64 anos";"1206";"593";"613";"1170";"573";"597";"36";"20";"16"
"51";"Mato Grosso";"Amarela";"65 anos ou mais";"1558";"764";"794";"1455";"728";"727";"103";"36";"67"
"51";"Mato Grosso";"Parda";"Total";"1562137";"777717";"784420";"1467210";"727456";"739754";"94927";"50261";"44666"
"51";"Mato Grosso";"Parda";"15 a 19 anos";"159394";"81224";"78170";"157531";"79929";"77602";"1863";"1295";"568"
"51";"Mato Grosso";"Parda";"20 a 24 anos";"168665";"84915";"83750";"166834";"83739";"83095";"1831";"1176";"655"
"51";"Mato Grosso";"Parda";"25 a 34 anos";"344042";"170003";"174039";"339453";"166995";"172458";"4589";"3008";"1581"
"51";"Mato Grosso";"Parda";"35 a 44 anos";"332513";"165408";"167105";"322883";"159487";"163396";"9630";"5921";"3709"
"51";"Mato Grosso";"Parda";"45 a 54 anos";"250437";"124535";"125902";"234102";"115370";"118732";"16335";"9165";"7170"
"51";"Mato Grosso";"Parda";"55 a 64 anos";"171531";"84989";"86542";"148545";"73292";"75253";"22986";"11697";"11289"
"51";"Mato Grosso";"Parda";"65 anos ou mais";"135555";"66643";"68912";"97862";"48644";"49218";"37693";"17999";"19694"
"51";"Mato Grosso";"Indígena";"Total";"33012";"16518";"16494";"27686";"14746";"12940";"5326";"1772";"3554"
"51";"Mato Grosso";"Indígena";"15 a 19 anos";"6616";"3348";"3268";"6188";"3181";"3007";"428";"167";"261"
"51";"Mato Grosso";"Indígena";"20 a 24 anos";"5395";"2748";"2647";"5054";"2651";"2403";"341";"97";"244"
"51";"Mato Grosso";"Indígena";"25 a 34 anos";"7764";"3862";"3902";"7052";"3711";"3341";"712";"151";"561"
"51";"Mato Grosso";"Indígena";"35 a 44 anos";"5636";"2793";"2843";"4687";"2560";"2127";"949";"233";"716"
"51";"Mato Grosso";"Indígena";"45 a 54 anos";"3425";"1779";"1646";"2549";"1480";"1069";"876";"299";"577"
"51";"Mato Grosso";"Indígena";"55 a 64 anos";"1936";"969";"967";"1267";"699";"568";"669";"270";"399"
"51";"Mato Grosso";"Indígena";"65 anos ou mais";"2240";"1019";"1221";"889";"464";"425";"1351";"555";"796"
"52";"Goiás";"Total";"Total";"5625206";"2737460";"2887746";"5316507";"2576858";"2739649";"308699";"160602";"148097"
"52";"Goiás";"Total";"15 a 19 anos";"508801";"258460";"250341";"503591";"255081";"248510";"5210";"3379";"1831"
"52";"Goiás";"Total";"20 a 24 anos";"554318";"278317";"276001";"548983";"274970";"274013";"5335";"3347";"1988"
"52";"Goiás";"Total";"25 a 34 anos";"1127943";"557449";"570494";"1115122";"549093";"566029";"12821";"8356";"4465"
"52";"Goiás";"Total";"35 a 44 anos";"1154195";"564828";"589367";"1125846";"547119";"578727";"28349";"17709";"10640"
"52";"Goiás";"Total";"45 a 54 anos";"933268";"451447";"481821";"882062";"421524";"460538";"51206";"29923";"21283"
"52";"Goiás";"Total";"55 a 64 anos";"697808";"329595";"368213";"629427";"294157";"335270";"68381";"35438";"32943"
"52";"Goiás";"Total";"65 anos ou mais";"648873";"297364";"351509";"511476";"234914";"276562";"137397";"62450";"74947"
"52";"Goiás";"Branca";"Total";"2029391";"952553";"1076838";"1941571";"909158";"1032413";"87820";"43395";"44425"
"52";"Goiás";"Branca";"15 a 19 anos";"170462";"84300";"86162";"168912";"83351";"85561";"1550";"949";"601"
"52";"Goiás";"Branca";"20 a 24 anos";"181398";"88582";"92816";"179839";"87685";"92154";"1559";"897";"662"
"52";"Goiás";"Branca";"25 a 34 anos";"368805";"177577";"191228";"365400";"175535";"189865";"3405";"2042";"1363"
"52";"Goiás";"Branca";"35 a 44 anos";"393224";"184453";"208771";"386638";"180456";"206182";"6586";"3997";"2589"
"52";"Goiás";"Branca";"45 a 54 anos";"337323";"157211";"180112";"325229";"150122";"175107";"12094";"7089";"5005"
"52";"Goiás";"Branca";"55 a 64 anos";"279589";"128862";"150727";"261928";"119779";"142149";"17661";"9083";"8578"
"52";"Goiás";"Branca";"65 anos ou mais";"298590";"131568";"167022";"253625";"112230";"141395";"44965";"19338";"25627"
"52";"Goiás";"Preta";"Total";"563092";"304087";"259005";"513881";"276231";"237650";"49211";"27856";"21355"
"52";"Goiás";"Preta";"15 a 19 anos";"45398";"24591";"20807";"44820";"24197";"20623";"578";"394";"184"
"52";"Goiás";"Preta";"20 a 24 anos";"57628";"31649";"25979";"56973";"31198";"25775";"655";"451";"204"
"52";"Goiás";"Preta";"25 a 34 anos";"119355";"65914";"53441";"117505";"64541";"52964";"1850";"1373";"477"
"52";"Goiás";"Preta";"35 a 44 anos";"122677";"67706";"54971";"117893";"64429";"53464";"4784";"3277";"1507"
"52";"Goiás";"Preta";"45 a 54 anos";"95698";"51768";"43930";"86707";"46157";"40550";"8991";"5611";"3380"
"52";"Goiás";"Preta";"55 a 64 anos";"65874";"34329";"31545";"54017";"27794";"26223";"11857";"6535";"5322"
"52";"Goiás";"Preta";"65 anos ou mais";"56462";"28130";"28332";"35966";"17915";"18051";"20496";"10215";"10281"
"52";"Goiás";"Amarela";"Total";"14508";"6479";"8029";"14015";"6230";"7785";"493";"249";"244"
"52";"Goiás";"Amarela";"15 a 19 anos";"1059";"493";"566";"1050";"487";"563";"9";"6";"3"
"52";"Goiás";"Amarela";"20 a 24 anos";"1387";"621";"766";"1380";"616";"764";"7";"5";"2"
"52";"Goiás";"Amarela";"25 a 34 anos";"2987";"1289";"1698";"2955";"1271";"1684";"32";"18";"14"
"52";"Goiás";"Amarela";"35 a 44 anos";"3052";"1286";"1766";"2997";"1252";"1745";"55";"34";"21"
"52";"Goiás";"Amarela";"45 a 54 anos";"2340";"1036";"1304";"2249";"984";"1265";"91";"52";"39"
"52";"Goiás";"Amarela";"55 a 64 anos";"1673";"761";"912";"1568";"710";"858";"105";"51";"54"
"52";"Goiás";"Amarela";"65 anos ou mais";"2010";"993";"1017";"1816";"910";"906";"194";"83";"111"
"52";"Goiás";"Parda";"Total";"3009243";"1470186";"1539057";"2838849";"1381428";"1457421";"170394";"88758";"81636"
"52";"Goiás";"Parda";"15 a 19 anos";"291102";"148678";"142424";"288036";"146652";"141384";"3066";"2026";"1040"
"52";"Goiás";"Parda";"20 a 24 anos";"313062";"157067";"155995";"309957";"155077";"154880";"3105";"1990";"1115"
"52";"Goiás";"Parda";"25 a 34 anos";"635103";"311841";"323262";"627597";"306937";"320660";"7506";"4904";"2602"
"52";"Goiás";"Parda";"35 a 44 anos";"633493";"310570";"322923";"616642";"300207";"316435";"16851";"10363";"6488"
"52";"Goiás";"Parda";"45 a 54 anos";"496396";"240718";"255678";"466519";"223617";"242902";"29877";"17101";"12776"
